ID,income,firstDate,lastDate,amount,freqSales,saleSizeCode,starCustomer,lastSale,avrSale,class
506,3,9101,9602,0.18,3,F,0,15,12.13,0
507,0,8909,9603,0.16,2,F,X,19,15.36,0
508,0,8912,9509,0.17,1,F,X,18,11.8,0
509,5,8809,9511,0.26,2,E,X,12,8.2,0
510,1,8612,9510,0.22,1,F,X,16,8.29,0
511,1,9109,9602,0.26,4,E,X,13,7.56,0
512,2,9602,9602,0.06,1,F,0,20,20,0
513,1,8608,9603,0.33,2,E,X,10,10.61,0
514,6,9507,9602,0.18,3,E,0,14,11.33,0
515,2,9302,9512,0.22,4,D,0,7,5.12,0
516,1,8612,9507,0.31,3,D,X,9,7.13,0
517,6,9411,9601,0.14,3,F,0,13,12.5,0
518,2,9001,9509,0.14,1,F,X,15,11.66,0
519,5,9010,9603,0.23,2,E,X,10,8.28,0
520,3,9001,9511,0.21,1,E,X,12,8.61,0
521,0,9311,9601,0.09,1,F,0,16,12.66,0
522,0,9412,9701,0.17,4,F,X,15,12.22,0
523,2,9501,9508,0.13,2,F,0,21,17,0
524,7,9401,9511,0.11,1,F,0,20,14,0
525,4,9502,9511,0.12,2,F,0,20,15.33,0
526,6,9310,9508,0.1,1,G,0,26,25.75,1
527,1,9510,9510,0.06,1,G,0,25,25,0
528,3,8704,9701,0.16,2,G,X,25,14.61,0
529,2,8911,9603,0.3,3,E,X,5,6.85,0
530,4,9309,9512,0.18,3,F,X,15,11.14,0
531,1,9412,9603,0.24,4,E,X,10,9.16,0
532,4,8810,9510,0.2,2,E,0,10,11.5,0
533,4,8801,9504,0.24,1,F,X,17,11.66,1
534,7,9202,9602,0.1,2,F,0,15,10.75,0
535,6,9410,9511,0.2,3,E,0,8,8.33,0
536,5,8909,9512,0.19,2,E,X,10,7.5,0
537,0,9011,9504,0.15,1,F,0,20,14,1
538,2,9602,9602,0.07,1,F,0,15,15,0
539,1,9111,9512,0.18,1,G,X,25,10.7,0
540,2,9103,9603,0.12,3,F,X,15,14.14,0
541,4,9301,9603,0.29,3,D,X,6,5.46,0
542,6,9009,9504,0.26,1,E,0,10,13.92,0
543,0,9310,9603,0.27,4,D,X,9,6.81,0
544,4,8705,9505,0.2,1,F,0,15,11.07,0
545,5,8704,9512,0.29,3,D,X,5,2.85,0
546,2,9410,9512,0.16,3,E,0,10,6.75,0
547,4,9202,9512,0.16,2,F,X,10,8.87,0
548,7,8704,9602,0.25,1,G,X,30,14,0
549,1,9509,9509,0.06,1,F,0,23,23,0
550,7,9210,9603,0.11,1,F,0,20,11.8,0
551,5,8703,9506,0.23,1,E,X,10,6.56,0
552,4,9001,9512,0.18,2,G,0,32,25.43,0
553,0,9109,9512,0.19,4,G,0,25,15.5,0
554,4,8801,9603,0.15,1,F,0,15,8.77,0
555,3,9601,9601,0.07,1,F,0,15,15,0
556,6,9210,9506,0.17,1,G,X,25,18.77,0
557,5,9409,9512,0.24,4,D,X,6,4.85,0
558,5,8812,9603,0.22,3,E,X,12,8.27,0
559,0,9309,9512,0.56,4,D,X,5,4.33,0
560,4,9507,9602,0.15,3,E,0,11,7,0
561,0,9002,9512,0.29,3,D,X,5,4.8,0
562,7,9008,9603,0.14,3,F,0,15,11.62,0
563,5,9111,9512,0.1,1,G,0,30,24,0
564,0,9501,9508,0.09,1,F,0,15,15,0
565,5,8910,9512,0.15,2,F,X,20,10,0
566,0,8801,9509,0.12,1,F,X,16,11.25,0
567,5,9502,9512,0.1,1,F,0,20,15,0
568,5,8702,9602,0.21,3,E,X,10,7.75,0
569,2,8612,9603,0.31,3,D,X,5,4.54,0
570,4,9409,9512,0.13,2,G,0,25,21.25,0
571,2,8609,9512,0.26,4,E,0,5,10.42,0
572,0,9502,9602,0.16,1,G,0,50,75,0
573,5,9501,9603,0.17,3,E,X,9,8,0
574,2,8906,9603,0.2,3,F,X,10,8.15,0
575,6,9410,9504,0.07,1,G,0,30,27.5,0
576,0,9310,9602,0.23,1,F,X,15,12.22,0
577,5,9502,9603,0.2,4,E,0,6,8.2,0
578,7,8804,9509,0.23,2,G,0,19,13.09,0
579,0,9403,9512,0.09,1,F,0,20,15,0
580,5,9305,9504,0.09,1,F,0,15,13.8,0
581,0,9102,9511,0.08,1,F,0,20,16.25,0
582,4,9302,9512,0.14,3,E,0,12,9.4,0
583,6,9502,9512,0.1,1,F,0,15,10,0
584,6,8801,9602,0.18,3,D,X,9,6.45,0
585,0,9502,9506,0.09,1,F,0,16,13,0
586,2,8610,9601,0.27,3,D,X,3,3.2,0
587,4,8812,9512,0.29,1,E,X,12,7.33,0
588,5,9409,9506,0.08,1,F,0,15,15,0
589,6,9601,9601,0.07,1,G,0,50,50,0
590,0,9602,9610,0.12,1,G,0,20,22.5,0
591,0,8608,9512,0.25,2,E,X,13,8.28,0
592,0,9309,9601,0.1,1,F,0,20,14,0
593,4,8608,9612,0.22,1,G,X,17,10.8,0
594,6,9410,9506,0.07,1,G,0,25,22.5,0
595,5,9212,9512,0.12,1,F,X,15,11.4,0
596,6,9205,9602,0.12,1,F,0,10,12.42,0
597,3,9101,9602,0.15,3,G,X,25,23.44,0
598,6,9410,9602,0.25,4,D,0,7,5.4,0
599,4,9310,9602,0.16,2,E,0,12,11.85,0
600,5,8810,9512,0.18,1,G,X,25,20.46,0
601,0,8609,9511,0.2,2,F,X,18,11.21,0
602,5,9102,9512,0.23,2,F,0,17,20.2,0
603,5,9510,9602,0.1,2,G,0,75,62.5,0
604,0,8612,9509,0.34,1,G,X,25,9.08,0
605,0,9510,9510,0.07,1,F,0,18,18,0
606,3,9109,9512,0.36,1,E,X,10,4.25,0
607,0,9301,9512,0.08,1,F,0,15,11.66,0
608,7,8801,9512,0.08,1,G,0,45,25,0
609,0,9509,9509,0.07,1,F,0,20,20,0
610,3,9103,9603,0.21,4,D,0,5,5,0
611,3,8608,9512,0.44,4,D,X,5,3.36,0
612,5,9002,9601,0.25,4,F,X,15,9.93,1
613,0,9010,9510,0.2,1,F,X,23,23.42,0
614,2,9403,9512,0.07,1,F,0,15,17.5,0
615,4,9010,9601,0.16,2,F,X,15,10.55,0
616,3,8909,9603,0.29,3,D,X,5,6.33,0
617,5,8909,9611,0.16,1,F,X,15,11.25,0
618,5,9301,9603,0.18,3,E,0,10,7,0
619,4,8912,9601,0.2,3,E,X,10,8.61,0
620,1,8902,9701,0.11,1,F,0,25,17.1,0
621,7,8910,9512,0.12,1,G,X,70,35.22,0
622,2,9501,9608,0.23,4,E,0,5,6.91,0
623,5,8801,9512,0.32,3,D,X,7,6,0
624,5,9501,9512,0.2,3,E,X,10,8,0
625,0,9301,9603,0.13,2,F,0,15,11,0
626,1,8702,9504,0.23,1,G,X,30,25.78,0
627,0,9409,9508,0.11,2,F,0,20,10.66,0
628,4,9602,9602,0.07,1,F,0,20,20,0
629,5,9602,9602,0.07,1,F,0,24,24,0
630,2,9112,9511,0.11,1,F,X,15,9.8,0
631,5,9510,9510,0.06,1,F,0,20,20,0
632,4,9601,9601,0.07,1,F,0,20,20,0
633,5,9409,9512,0.13,2,G,0,25,22.5,0
634,4,9410,9504,0.07,1,G,0,25,15,0
635,7,8904,9505,0.13,1,F,X,23,18.12,0
636,4,8610,9602,0.38,4,D,X,5,3.23,0
637,1,9401,9512,0.22,4,E,0,10,8,0
638,5,9201,9508,0.08,1,G,0,25,17,1
639,4,9110,9507,0.2,3,E,X,12,9.45,0
640,5,9402,9603,0.28,4,D,X,7,7.2,0
641,3,9203,9602,0.16,3,E,0,9,8.62,0
642,7,9011,9507,0.09,1,F,X,20,14.4,0
643,0,9011,9512,0.21,1,G,0,25,15.83,0
644,0,8801,9511,0.14,1,G,X,25,15.33,0
645,6,9602,9602,0.07,1,F,0,20,20,0
646,4,9310,9511,0.23,3,F,X,15,10.88,0
647,1,9511,9601,0.1,2,G,0,25,15,0
648,0,9310,9603,0.17,3,E,0,12,9,1
649,2,9002,9602,0.38,4,D,X,6,5.52,0
650,7,9410,9512,0.1,1,F,0,20,13.33,0
651,5,9411,9511,0.08,1,G,0,30,27.5,0
652,2,8611,9603,0.22,2,E,X,11,6.22,0
653,5,9501,9509,0.17,3,E,X,9,7.75,0
654,0,8608,9603,0.25,3,D,X,7,5.75,0
655,2,9009,9601,0.2,2,F,0,20,13.5,0
656,5,8909,9512,0.1,1,G,0,25,10.2,0
657,5,9303,9603,0.29,4,E,X,10,10.46,0
658,4,9401,9603,0.31,4,E,X,9,6.45,0
659,5,8911,9512,0.12,1,G,0,25,13,0
660,6,9204,9508,0.16,3,F,0,19,15.88,0
661,5,8803,9601,0.34,2,G,X,27,10.33,0
662,4,9412,9602,0.23,4,E,0,10,7.33,0
663,3,9010,9511,0.11,1,F,0,20,11.2,0
664,4,9509,9509,0.11,2,G,0,25,22.5,0
665,1,8610,9701,0.42,4,D,X,3,3.18,1
666,0,8803,9601,0.25,4,E,X,12,8.88,0
667,0,9507,9507,0.05,1,G,0,25,25,1
668,2,9410,9510,0.07,1,G,0,50,35,0
669,5,8910,9506,0.09,1,F,X,22,20,0
670,6,9509,9509,0.06,1,G,0,25,25,0
671,0,9407,9509,0.1,1,F,0,20,13.33,0
672,3,9402,9512,0.1,1,F,0,16,10.33,0
673,0,8912,9506,0.09,1,G,0,25,11.5,1
674,3,8904,9601,0.21,4,F,X,15,8.5,0
675,4,8910,9602,0.12,1,F,0,15,6.71,0
676,0,9401,9603,0.16,2,F,X,15,11.66,0
677,3,9506,9602,0.13,3,E,X,9,8,1
678,4,9201,9511,0.13,3,G,X,25,25,0
679,0,9506,9602,0.14,3,E,0,12,11.33,0
680,0,9405,9512,0.1,2,G,0,25,14.75,0
681,1,8707,9601,0.62,4,E,X,8,5,0
682,2,9101,9511,0.12,1,G,0,25,18.37,0
683,5,9602,9602,0.07,1,G,0,25,25,0
684,0,9601,9601,0.07,1,F,0,20,20,0
685,4,9411,9507,0.08,1,F,0,15,15,0
686,0,9410,9508,0.1,1,G,0,25,15.83,0
687,4,9502,9601,0.12,2,F,X,10,11.33,1
688,5,8902,9510,0.12,1,F,0,15,9.66,0
689,4,8703,9509,0.25,3,D,X,7,4.72,0
690,5,9411,9504,0.09,1,F,0,15,12.5,0
691,3,9509,9510,0.11,2,F,0,20,12.5,0
692,3,8704,9504,0.45,1,E,X,10,7.27,0
693,5,9410,9509,0.11,2,F,X,20,13.33,0
694,0,8801,9612,0.16,4,G,X,15,18.26,1
695,0,8910,9509,0.15,1,F,0,15,12,0
696,0,9210,9512,0.1,1,F,0,19,15.25,0
697,5,9103,9601,0.16,1,G,X,28,22.9,0
698,5,9401,9511,0.16,2,G,0,30,23.33,0
699,0,8810,9512,0.15,1,G,X,25,20.5,0
700,7,9601,9601,0.07,1,G,0,25,25,0
701,0,9502,9512,0.09,1,F,0,20,20,0
702,0,9601,9601,0.07,1,F,0,20,20,0
703,1,8809,9512,0.2,3,E,X,12,6.75,0
704,4,9501,9602,0.25,4,D,X,5,5.33,0
705,5,9002,9601,0.1,1,G,0,25,29.16,0
706,0,8810,9512,0.31,2,E,X,9,6.63,0
707,2,8707,9603,0.18,1,G,X,50,25,0
708,0,8608,9512,0.2,2,F,X,20,5.12,0
709,5,9309,9610,0.15,3,F,X,20,17.91,0
710,3,8902,9602,0.18,4,F,X,9,10.07,0
711,1,9301,9602,0.38,4,D,X,3,5.6,0
712,1,8612,9512,0.32,1,E,X,10,6.94,0
713,4,9507,9603,0.27,3,E,0,5,6.66,0
714,2,9102,9512,0.2,3,E,0,10,7.9,0
715,3,9301,9511,0.24,3,F,X,11,9.7,0
716,6,9212,9511,0.11,1,G,0,25,24,0
717,5,9506,9601,0.14,3,E,X,10,10,0
718,6,9203,9702,0.18,1,F,0,7,7.42,0
719,1,8802,9512,0.2,2,F,X,16,10,0
720,0,9004,9601,0.2,2,F,X,10,10.72,0
721,0,9512,9512,0.07,1,F,0,15,15,1
722,3,8611,9602,0.2,2,E,X,10,5.69,0
723,7,9112,9510,0.13,1,G,X,25,17,0
724,0,9009,9601,0.16,1,F,X,20,9.6,0
725,6,9410,9506,0.08,1,F,0,20,20,0
726,5,8411,9611,0.35,1,F,X,10,12.07,0
727,0,9202,9602,0.16,2,F,0,17,10.87,0
728,5,8707,9511,0.11,1,F,X,20,17.25,0
729,0,8911,9601,0.25,2,E,X,10,6.73,0
730,0,9210,9509,0.21,2,E,X,12,8.7,0
731,2,9203,9512,0.2,1,G,X,25,14.18,0
732,7,9111,9602,0.23,1,F,X,20,10.07,0
733,0,9510,9510,0.05,1,G,0,28,28,0
734,5,8801,9512,0.32,3,F,X,15,12.08,0
735,4,8610,9601,0.26,2,F,X,15,9.43,0
736,5,9507,9507,0.06,1,F,0,15,15,0
737,6,9601,9601,0.07,1,G,0,25,25,0
738,0,9504,9511,0.1,2,F,0,5,10,0
739,4,9407,9505,0.08,1,F,0,21,13,0
740,4,8703,9601,0.17,2,F,0,6,8.25,0
741,5,8703,9510,0.24,1,E,X,10,7.94,0
742,4,9302,9512,0.16,3,E,0,10,9.57,0
743,3,9301,9509,0.19,3,G,0,25,17.22,0
744,0,8611,9510,0.17,2,F,X,17,8.5,0
745,4,9310,9509,0.24,4,D,X,8,5.77,0
746,1,8904,9603,0.2,2,E,X,10,6.61,1
747,0,9106,9511,0.29,4,E,X,10,6.94,0
748,5,9101,9511,0.15,2,F,X,6,10.77,0
749,1,8704,9602,0.3,4,D,X,9,6.71,0
750,2,8703,9512,0.23,3,E,X,6,9.05,0
751,0,9501,9601,0.22,4,E,0,10,6.83,0
752,7,8607,9509,0.24,1,F,X,20,13.2,0
753,1,9506,9506,0.05,1,G,0,25,25,0
754,1,8802,9601,0.14,1,F,X,15,7.44,0
755,1,9009,9509,0.2,1,F,X,15,7.25,0
756,7,8608,9512,0.22,1,E,X,10,10.76,1
757,0,9402,9504,0.07,1,F,0,15,10,0
758,4,9501,9603,0.12,2,F,0,20,14,0
759,3,9501,9506,0.11,1,F,0,20,14.33,0
760,5,9401,9512,0.15,2,F,0,15,9.4,0
761,5,9012,9701,0.14,1,F,0,18,11.5,0
762,0,8608,9512,0.32,2,F,X,20,13.14,0
763,0,8701,9602,0.3,3,E,X,6,3.8,0
764,4,9501,9509,0.09,1,F,0,20,15,0
765,2,9009,9702,0.14,1,F,X,35,15.41,0
766,6,9108,9511,0.29,4,D,0,5,5.51,0
767,5,9011,9508,0.2,2,F,X,16,13.25,0
768,0,9312,9603,0.12,2,F,0,16,13,0
769,4,9009,9508,0.16,3,E,0,10,9.11,0
770,7,8609,9512,0.31,4,D,X,5,5.11,0
771,6,9602,9602,0.06,1,G,0,25,25,0
772,3,9104,9602,0.17,4,E,0,12,11.2,0
773,2,8704,9512,0.14,1,G,X,25,11.44,0
774,0,9401,9512,0.2,3,E,0,9,7.85,0
775,6,9409,9512,0.12,1,F,0,20,11.33,0
776,4,9011,9511,0.14,1,F,X,15,12,0
777,2,9602,9602,0.07,1,F,0,15,15,0
778,7,9009,9601,0.1,1,G,0,25,27,0
779,4,8612,9602,0.23,1,G,X,25,23.38,1
780,0,9209,9604,0.14,1,G,0,25,12.87,0
781,0,8803,9601,0.15,1,G,X,25,17.54,0
782,4,9509,9603,0.17,3,E,0,11,8.66,0
783,7,8608,9512,0.27,2,E,X,9,6.59,0
784,3,9309,9509,0.1,1,F,0,20,9.33,0
785,5,9203,9601,0.16,1,F,0,20,9.37,0
786,3,8611,9603,0.23,4,D,X,6,5.06,1
787,5,9406,9601,0.23,4,D,X,7,6.14,0
788,0,9102,9603,0.1,1,G,0,25,15.83,0
789,6,8703,9507,0.2,1,E,X,12,9.41,0
790,0,9509,9509,0.07,1,F,0,15,15,0
791,3,9104,9506,0.09,1,G,0,25,25,0
792,3,9510,9603,0.11,2,G,0,37,26,0
793,3,9401,9512,0.11,2,G,0,50,25,0
794,5,9012,9603,0.09,1,F,0,20,14.2,0
795,7,9301,9512,0.27,4,D,X,6,5.9,0
796,5,9309,9505,0.11,1,F,0,19,12.25,0
797,1,9509,9509,0.07,1,F,0,15,15,0
798,5,9109,9512,0.1,1,F,X,15,13.5,0
799,3,8809,9603,0.15,3,F,0,12,9.88,0
800,7,9601,9601,0.07,1,G,0,28,28,0
801,2,8608,9512,0.26,1,E,X,11,3.66,0
802,7,9103,9504,0.14,1,F,0,16,10.57,0
803,5,9006,9602,0.19,4,F,X,16,9.71,0
804,0,8705,9507,0.21,2,F,X,21,13.05,0
805,0,9501,9512,0.2,3,E,0,10,8.6,0
806,0,9601,9601,0.07,1,F,0,15,15,0
807,5,8904,9512,0.18,2,F,X,15,11.16,0
808,3,9509,9601,0.1,2,G,X,25,17.5,0
809,6,9010,9511,0.3,4,D,X,6,5.83,0
810,4,8611,9601,0.37,4,D,X,5,4.26,0
811,4,9202,9603,0.13,3,E,0,10,7.83,0
812,7,8802,9512,0.2,2,E,0,12,10.07,0
813,7,9403,9511,0.09,1,F,0,20,13.33,0
814,6,9511,9511,0.08,1,F,0,20,20,0
815,2,9510,9510,0.05,1,G,0,30,30,0
816,2,8610,9512,0.5,3,D,X,5,8.07,1
817,2,9501,9601,0.16,3,E,X,10,8.75,0
818,2,9301,9512,0.08,1,F,0,15,10,0
819,4,8910,9510,0.12,1,G,0,45,24.71,0
820,5,9411,9603,0.16,3,F,X,15,11.25,0
821,0,9401,9511,0.23,2,F,X,15,11.75,0
822,0,9404,9512,0.11,1,F,0,15,10.5,0
823,0,8809,9512,0.37,2,E,X,10,5.24,0
824,5,9503,9506,0.09,1,F,0,20,20,0
825,3,9001,9512,0.12,1,G,X,25,17,0
826,7,9201,9509,0.28,3,D,X,9,5.85,0
827,7,8801,9602,0.18,2,E,X,10,14.95,0
828,4,9102,9512,0.31,4,D,0,8,6,0
829,2,8612,9601,0.45,4,D,X,2,2.16,0
830,7,9209,9512,0.1,1,F,0,20,12.5,0
831,0,9401,9506,0.06,1,G,0,25,21.66,0
832,3,9511,9511,0.06,1,F,0,15,15,0
833,3,9103,9509,0.08,1,F,0,21,15.25,0
834,3,9111,9601,0.15,2,F,0,14,10.12,0
835,7,9009,9602,0.13,2,E,X,10,15.58,0
836,5,9111,9601,0.17,2,F,0,20,10.7,0
837,6,9301,9507,0.12,1,F,0,15,9.2,0
838,5,8707,9509,0.16,1,G,X,36,26.28,0
839,1,9411,9603,0.12,3,G,0,15,18.66,0
840,1,8902,9512,0.26,4,G,X,25,11.21,0
841,2,9509,9509,0.06,1,G,0,25,25,0
842,5,9409,9609,0.16,4,F,0,10,12.28,0
843,5,9501,9512,0.12,2,G,0,25,26.66,0
844,5,8612,9601,0.39,2,E,X,10,8.75,0
845,6,9401,9603,0.33,4,E,X,11,8.33,0
846,0,9004,9511,0.3,2,F,X,10,11.63,0
847,5,8910,9512,0.15,1,G,X,31,17.12,0
848,0,9411,9601,0.27,4,D,0,6,4.83,0
849,1,8701,9512,0.11,1,G,0,25,14.21,0
850,5,8801,9510,0.17,2,G,X,20,16.66,0
851,2,9411,9512,0.16,3,E,0,10,10,0
852,7,9110,9504,0.07,1,F,0,20,14,0
853,2,9009,9603,0.27,3,G,X,32,16.16,0
854,1,8610,9602,0.43,3,E,X,10,4,0
855,5,8701,9512,0.32,2,E,X,10,4.6,0
856,1,8809,9511,0.18,2,E,X,10,7.18,0
857,1,8912,9603,0.26,3,E,X,14,13.29,0
858,4,9311,9512,0.19,3,F,X,20,10,0
859,7,9003,9602,0.2,2,E,0,8,5.72,0
860,1,8609,9702,0.53,4,E,X,10,8.69,0
861,2,9603,9603,0.09,1,F,0,15,15,0
862,3,9601,9601,0.07,1,F,0,15,15,0
863,0,8810,9512,0.11,1,F,0,18,13.5,0
864,6,9110,9603,0.08,1,F,0,15,11.5,0
865,5,8809,9603,0.19,3,E,X,3,8.6,0
866,4,9401,9602,0.1,1,G,X,25,15.25,0
867,2,9302,9511,0.21,4,E,X,10,8.88,0
868,0,9510,9510,0.06,1,F,0,20,20,0
869,7,8708,9511,0.1,1,F,0,15,9.28,0
870,4,9402,9602,0.21,3,E,X,10,6.14,0
871,7,9601,9601,0.07,1,F,0,15,15,0
872,2,9310,9506,0.06,1,F,0,17,16.25,0
873,5,9506,9506,0.07,1,F,0,20,20,0
874,1,9401,9504,0.12,1,F,0,15,10.75,0
875,2,8609,9506,0.26,1,F,X,19,7.26,0
876,4,9403,9512,0.34,4,D,X,5,4.45,1
877,4,9501,9602,0.15,2,F,0,20,15,0
878,0,9402,9509,0.05,1,F,0,20,20,0
879,0,9502,9510,0.16,3,E,X,9,7.5,0
880,1,9002,9601,0.11,1,F,0,20,11,0
881,2,8608,9505,0.1,1,F,0,15,10.66,0
882,0,8803,9603,0.4,4,D,X,5,4.58,0
883,0,8802,9609,0.33,3,D,X,10,10.39,0
884,4,8903,9702,0.12,2,G,0,35,21,0
885,0,8702,9512,0.17,1,F,X,17,8.81,0
886,4,9411,9512,0.16,3,E,0,9,8,0
887,3,9203,9601,0.24,4,D,0,4,4.33,0
888,7,9510,9510,0.06,1,F,0,20,20,1
889,2,9203,9603,0.15,3,E,0,12,10.87,0
890,5,8803,9511,0.18,1,F,X,18,13.07,0
891,2,9602,9602,0.07,1,F,0,20,20,0
892,1,8609,9512,0.32,3,D,X,5,4.83,0
893,4,9001,9512,0.22,1,G,X,25,17.06,0
894,3,9602,9602,0.07,1,G,0,30,30,0
895,5,9209,9512,0.07,1,F,X,22,20.66,1
896,5,8911,9512,0.15,1,G,0,40,25,0
897,4,9601,9601,0.06,1,F,0,15,15,0
898,5,8701,9602,0.21,2,F,X,10,10.93,0
899,2,9103,9602,0.12,2,F,X,20,14.66,0
900,6,9301,9512,0.2,2,F,X,20,12.4,0
901,1,9411,9512,0.12,2,G,0,11,15.66,0
902,5,9310,9603,0.08,1,F,0,20,15,0
903,3,8809,9512,0.32,4,F,X,10,11.48,0
904,2,8612,9506,0.28,1,E,X,10,5.9,0
905,2,8610,9504,0.16,1,F,X,15,12.66,0
906,2,9506,9601,0.08,2,G,0,25,22.5,0
907,1,9601,9603,0.13,2,F,0,20,12.5,0
908,5,9201,9511,0.1,1,F,0,15,9.5,0
909,2,9402,9602,0.14,3,G,X,10,13.37,0
910,0,9311,9604,0.18,3,E,X,10,6.9,0
911,6,9602,9602,0.07,1,F,0,20,20,0
912,5,8712,9601,0.14,1,F,X,20,13,0
913,0,9111,9512,0.2,1,F,X,15,7.45,0
914,4,9201,9610,0.11,1,F,X,15,15,0
915,0,9603,9603,0.06,1,F,0,20,20,0
916,5,9402,9508,0.14,2,F,X,20,11.2,0
917,5,9009,9603,0.17,3,E,0,10,5.87,0
918,2,8703,9511,0.17,2,E,X,10,8.33,0
919,7,8801,9609,0.23,1,E,X,10,10.23,0
920,2,9109,9512,0.25,3,E,X,10,6.57,0
921,1,8611,9611,0.28,2,E,X,10,7.75,1
922,6,9403,9504,0.11,1,F,X,15,9.66,0
923,4,9512,9512,0.08,1,F,0,15,15,0
924,2,8703,9511,0.17,2,F,X,19,7.08,0
925,4,8705,9512,0.29,1,E,X,13,9.21,0
926,2,8610,9512,0.26,1,G,X,25,15.93,0
927,3,9509,9509,0.05,1,G,0,25,25,0
928,0,9301,9511,0.17,3,F,X,20,14.25,0
929,2,9411,9601,0.09,1,F,0,20,15,0
930,2,9511,9511,0.09,1,G,0,25,25,0
931,2,9302,9512,0.2,3,F,0,17,13.2,0
932,5,9302,9510,0.1,1,F,0,15,8.75,0
933,5,9103,9509,0.08,1,F,0,15,13,0
934,4,8608,9512,0.22,3,D,0,8,5.5,0
935,5,9411,9512,0.08,1,F,0,16,13,0
936,0,8910,9504,0.13,1,F,0,15,8,0
937,0,8704,9512,0.17,1,F,X,15,11,0
938,0,9506,9512,0.1,2,F,0,20,15,0
939,3,8911,9504,0.15,1,F,0,16,11.72,0
940,3,9203,9512,0.12,3,F,0,15,9.2,0
941,7,9409,9512,0.09,1,F,0,20,12.5,0
942,6,9509,9509,0.07,1,F,0,15,15,0
943,0,8703,9512,0.38,4,D,X,4,5.06,0
944,4,9103,9602,0.26,4,D,X,5,5,0
945,2,8910,9603,0.19,2,E,X,12,8,0
946,3,8610,9601,0.25,1,E,X,10,8.31,0
947,0,9509,9603,0.57,4,G,0,10,16.25,0
948,6,8905,9602,0.23,3,E,X,10,6,1
949,0,9402,9512,0.15,1,F,X,20,8.4,0
950,0,9510,9601,0.11,2,F,0,20,20,0
951,0,8611,9609,0.23,3,D,X,5,5.75,0
952,7,9310,9511,0.09,1,F,0,20,10.66,0
953,6,9410,9511,0.1,1,F,X,21,17,0
954,0,9501,9603,0.11,2,F,X,20,16.66,0
955,0,9601,9601,0.07,1,G,0,25,25,0
956,5,8610,9601,0.25,3,E,X,7,10.35,0
957,1,9201,9701,0.13,2,F,0,20,13.63,0
958,5,8701,9506,0.35,1,E,X,11,10.02,0
959,1,9105,9504,0.21,1,F,X,15,10.68,0
960,3,9309,9512,0.14,4,G,0,25,20.83,0
961,6,8811,9601,0.21,3,D,X,6,5.5,0
962,1,9010,9508,0.2,1,F,X,16,9.91,0
963,0,9101,9511,0.27,2,F,X,20,14,0
964,2,8611,9505,0.33,1,E,X,10,7.22,0
965,2,9412,9602,0.16,3,E,0,10,8.5,0
966,4,8710,9505,0.36,1,F,X,15,11.64,0
967,7,9401,9601,0.11,3,G,0,30,25,0
968,3,8910,9602,0.17,3,E,X,10,10.18,0
969,0,9501,9512,0.09,1,F,0,21,13,0
970,1,8612,9603,0.25,2,G,X,25,13.25,1
971,5,9304,9504,0.08,1,F,0,18,10,0
972,0,8612,9601,0.32,1,E,X,11,8.57,0
973,2,8703,9505,0.23,1,E,X,14,17.17,0
974,1,9601,9601,0.07,1,F,0,15,15,0
975,0,8703,9509,0.34,3,E,X,10,4.68,0
976,6,9409,9510,0.08,2,F,X,10,15,0
977,4,9602,9602,0.06,1,F,0,20,20,0
978,0,8611,9612,0.24,2,F,X,12,12.51,0
979,0,9009,9512,0.11,1,F,0,15,6.6,0
980,2,8612,9602,0.24,1,F,X,20,4.01,0
981,6,9202,9603,0.18,1,F,X,23,16.78,1
982,3,9012,9511,0.24,1,E,0,10,4.62,0
983,2,9407,9512,0.1,1,G,0,25,20,0
984,4,9507,9601,0.11,2,F,0,15,12.5,0
985,4,9010,9601,0.34,4,D,0,7,6,0
986,2,9506,9507,0.08,2,G,0,25,25,0
987,2,8809,9507,0.11,1,F,0,20,13.2,0
988,5,9602,9602,0.07,1,G,0,25,25,0
989,7,8612,9507,0.47,1,G,X,25,10.47,0
990,3,8802,9512,0.24,2,F,X,15,6.64,0
991,5,9601,9601,0.07,1,F,0,20,20,0
992,0,8610,9609,0.37,4,D,X,5,5.61,0
993,1,8703,9509,0.23,1,F,X,15,7.14,0
994,0,9602,9602,0.07,1,G,0,25,25,0
995,4,9401,9511,0.17,4,D,X,6,6.16,0
996,5,9409,9507,0.08,1,F,0,20,12.5,0
997,2,9010,9511,0.12,2,G,0,25,15.85,0
998,2,9401,9511,0.28,4,D,X,8,5.7,0
999,3,9410,9512,0.16,2,F,0,15,14,0
1000,3,9506,9601,0.21,4,E,X,9,6.4,0
1001,3,8912,9509,0.12,3,G,0,20,13.33,0
1002,6,9404,9510,0.08,1,G,0,25,15,0
1003,1,9401,9702,0.53,2,F,0,10,6.82,0
1004,0,9501,9602,0.09,3,G,0,5,66,0
1005,6,9301,9508,0.26,2,F,X,20,12.45,0
1006,0,9507,9507,0.07,1,F,0,15,15,0
1007,5,8610,9504,0.34,1,G,X,37,18.78,0
1008,2,9410,9506,0.1,1,G,0,25,31.66,0
1009,0,9001,9509,0.1,1,G,0,25,17.5,0
1010,3,8810,9510,0.29,4,D,X,5,3.52,0
1011,5,9111,9511,0.14,1,F,0,20,9.28,0
1012,7,9407,9508,0.14,3,F,0,14,13.5,0
1013,2,9501,9603,0.16,3,E,X,6,8,0
